Goal ID,Goals,Status,Active/Deleted
361019,"Ensure all Capital Projects are performed on schedule, under budget and performed as described under the scope of work.",Completed,Active
372822,"Design Task Management
Manage design related tasks for projects assigned to me by ensuring design milestone deliverables are submitted in a timely manner.

Achievement 1: Completed all scopes of work within 15 working days of of initiation.

Develop Scopes from the request time within 15 days.  

Overhead doors for the Chicago yard Request 5/18/23 submittal 6/6/23
Perryville HVAC upgrades Request 2/23/23 submittal 3/13/23
Southampton Mechanical Shop Heaters Request 3/22/23 Submittal 4/12/23
LA Yard B18 Upgrades Requested 11/18/22 Submittal 12/8/22
LA Yard Carman's shack Upgrades Requested 11/18/22 Submittal 12/8/22
LA Yard Vacuum System upgrades Requested 11/31/22 Submittal 12/7/22
LA Yard Storage Buildings Requested 11/18/22 Submittal 12/8/22
LA Yard Waste Containers Cover Structure  Requested 11/18/22 Submittal 12/8/22
OAK Maintenance Shop Fall Protection  Requested 11/18/2022 Submittal 12/5/2022
OAK Bathrooms Upgrades Requested 11/22/202 Submittal 12/12/2022
OAK Yard Lights upgrades  Requested 11/18/22 Submittal 12/6/2022 
LA PMF & S&I  Bird netting protection Requested 11/18/22 Submittal 12/9/22
Goletta Settlement Upgrades  Requested 11/22/2022 submittal 12/7/22
Seattle Warm Shacks  Requested 11/18/22 Submittal 12/2/2023
Seattle Storage Building  Requested 11/18/22 Submittal 12/2/23

The scopes are multidiscipline work, engaging feedback from internal customers/owners and cross functional support groups environmental, historical preservation and safety.",Completed,Active
372913,"Developed Presentations to present to the Facilities Engineering Design Team 
Building Automation System
Explaining :  What is a BAS 
                    A Simplified BAS Architecture
                    Key Components/Hardware
                    UFC UMCS Architecture
                    UFC 5Level Control System Architecture 

New 2023 Energy Standards for HVAC Equipment 
     New Efficiency Design Standards for the AC and Heat Pumps as per the Dept of 
      Energy

Locomotive Diesel Exhaust DEF Technology and Fume Extraction
       Design Requirements 
       Code Compliance
See attached copies of presentations.",Completed,Active
373733," Support achievement of zero engineering employees fatalities or serious injuries in IMCS West
 Exceed FRA Safety Reportable Rate of 3.45 incidents per 200,000 employee hours
 Monitor DashCam incidents, promote defensive driving, address unsafe behaviors in reducing vehicle damage costs by 10%
 Monitor compliance with Spartan, Safety Audits, Semiannual reviews and D&A testing compliance (100%)
 Actively support and participate in Tier I & II Safety Meetings in San Antonio, Ft Worth, and El Paso.
 Promote SMS, Just Culture and Stretching Program in IMCS West collaboratively",On Track,Active
373735,"  Monitor FTE’s and Operating and Maintenance budgets to ensure departmental expenses are not exceeded.
  Monitor TPNW to ensure TPNW plans are not exceeded vs Approved plan.
  Capital designated  my time distribution to Capital goal greater than 60% charged to capital projects WBS’s (TDR’s)",On Track,Active
373737,"Work with transportation to Improve OTP and reduce minutes of delay by quality assurance in all phases of Maintenance, construction,
  and inspection supporting Amtrak’s corporate goals.
  ensure construction material and debris is removed from the ROW  to avoid on construction and Maintenance projects to avoid
   unnecessary infrastructure and equipment damage.
  Work within the collective bargaining agreements to maximize productivity by utilizing all Work rules
   and outsourcing opportunities.
  Support and deliver Superior customer service collaborating with Amtrak Capital deliver, Station
   Services, State partner, Host Railroads and other senior staff from other departments, to develop
   strategies, plans, funding to advance Amtrak’s mission.
  Support the development and working knowledge of your staff in Facility Maintenance, and Project
   Management/construction practices.",On Track,Active
361327,Strive to achieve and exceed assigned projects and programs forecast to be within +/5% variance from plan for exceeding expectations.,On Track,Active
361328,Grow the workforce within Capital Delivery Infrastructure Renewal. Achieve or exceed budgeted capitalization/ reimbursable rate (TDR) for role.,On Track,Active
361329,"Deliver Projects as Planned  Deliver the FY23 Program SCOPE, within SCHEDULE and ON BUDGET for assigned projects / programs.",On Track,Active
361655,"Standards and Practices

Maintain and update Facilitieswide Standards and Practices with an eye toward Structureswide uniformity and updating practices to accommodate newer project delivery methods and procurement focus on avoiding mention of brand names within design packages.

Progress the budding incorporation of Facilities assets into Amtrak's GIS Asset Management Database and, as appropriate Maximo in an effort to move from reactive to proactive maintenance.

Incorporate sustainability and decarbonization goals that flow from NetZero 2045.",Completed,Active
361656,"Manpower

Building on prior manpower assessments based on known current and upcoming project and 3rd party review load, continue to advocate for additional manpower to rightsize the team for, in order, (A) existing conditions, (B) ICT review capability, and (C) NetZero 2045 additive project load.",Completed,Active
361657,"Update EP4000 (potentially under a new name).
Goal 1: Issue new revision by end FY23
G2: Convey Performance Spec requirement to IDIQ contractors to guide path forward ahead of EP4000 reissue.
G3: Outline a Design Exception Request (DER) process
Stretch Goal 1: Issue new revision by end of Q3FY23
SG2: Incorporate Structures Design and Tunnels to make uniform Structures Standard Design Practice
Extreme Stretch Goal 1: Issue new revision by end of Q2FY23
ESG2: Initiate Performance Spec library",On Track,Deleted
361664,"Design Management

Continue handoff of tunnel PM responsibilities and take on more Facilities design program management.

HYCC3 responsibilities can be expected to wane if/as construction NTP is issued in Q3/Q4 of FY23.

ERT responsibilities can be expected to wane if/as the contract drawings are closed for the bid process and lingering bid addendums / postbid bulletins are resolved in FY23 and Q1FY24 in prep for a FY24 construction window.",Completed,Active
