Goal ID,Goals,Status,Active/Deleted
331330,"Multiple capital initiatives to support the expansion of AMTEC Territory in NEC to improve the service 

NYD Plaza & GCT 6 addition to PSCC system 
NEC Multiple SOGR upgrades and RTU replacement across NEC
NYD: Penn station Access (Addition of 4 Metro North stations and 5 interlockings) design review 
NYD: PNZA ERT Lines 1 & 2 Rehab Signal Technology & Commissioning FY’24 design review 
CND : AMTEC design and development",Completed,Active
331331,"Deliver on strategic projects per defined roadmap 

Implementation of IETMS and ABB SCADA interface
Assist in developing the AMTEC system to interface with the PTSO positive train control requirements for the Acela 2 trainsets.
Design of LCCAS Limit Compliance collision avoidance system interface with AMTEC for MOE
Deliver SOW for  LIRR – STS  AMTEC interface",Completed,Active
331354,AMTEC CND design and development,On Track,Deleted
331355,"Deliver on strategic projects per defined roadmap according to scope, schedule and budget
Effectively manage within approved Opex, Capex and reimbursable  budgets to improve forecasting accuracy and transparency for risks and opportunities to within +/ 10%. Seek opportunities for cost savings.",Completed,Active
331356,ABB SCADA deployment in NED  and FEOT testing in NYD,Completed,Active
331357,"Discovery of IETMS BOS implementation in house
UOC Program : Supporting Internal Requirements Gathering sessions beginning  12/6: 
ICT Program : Supporting Internal requirements gathering sessions for all infrastructure upgrade that will impact AMTEC  and ET SCADA system",On Track,Active
338298,"o	 Demonstrate an everyday commitment to safer working conditions within the warehouse operations
o	Attend monthly Engineering NED safety committee meetings. Participate as member of new MM MOW safety committee. 
o	Prior history with safety committees and calls within the company. Will use experience to help establish the aims and concerns of the new MM MOW committee.
o	Aligned with Amtrak’s commitment to a safety focused work environment. Recent concerns across warehouse operations underscoring the need for greater communication and coordination across divisions.
o	3 Engineering Subdivision calls per quarter in FY22. Q2Assist in planning and roll out of internal departmental call. Q3Addressing established action items. Q4Continued actions and review",Not Started,Active
338304,"o	Work with engineering to assess and clean up aging project material at all NED sites
o	Reduce project stock by 68%, move protect stock by 35%
o	Build a better understanding of the project stock closeout process and aid in the ongoing refinement of that process.
o	Working together with engineering will accomplish both greater personal insight into their planning processes and give them a better understanding of our departmental goals and strategies.
o	Consistent review throughout FY22",Not Started,Active
338308,"o	Manage budget within acceptable range
o	Operate within 2% of acceptable range
o	Review budget monthly. Identify cost saving opportunities within spend.  
o	Goal is aligned with Amtrak’s commitment to financial responsibility.
o	Final budget figures at the conclusion of FY22 to reflect effective implementation of budget strategy",Not Started,Active
338315,"o	Oversee the demolition of Groton location Quonset Hut
o	Meeting with Environmental Group and consultants. Accumulation and submission of bids with potential contractors. Establishment of PO to cover cost of demo. Supervision of contractor’s demo progression
o	 Utilize past project management experience as well as pursue an increased understanding of ARIBA system and bid process progression.
o	Quonset hut demo represents an opportunity to increase usable space, improve safety conditions at the Groton operation and eliminate a longstanding potential environmental hazard at the site.
o	Q1discussion with Amtrak environmental department. Q2address abatement plan with department and consultants. RFP with potential contractors. Q3Establish PR/PO within ARIBABegin tear down Q4Progress and Review",On Track,Active
338319,"o	Oversee smooth transition of ARASA employee movement within NED Materials.
o	Monitor progress of new ARASA supervisors at multiple sites. On board new employees while transferring workload from outgoing or transitioning ARASA GFs and Supervisors.
o	 Managing employee movement within a bid and bump culture is always a challenge as is onboarding employees into new leadership roles and responsibilities. Prior experience and an advocation of operational evolution will be the guiding energies driving this goal.
o	Upcoming retirements within FY22 portends the inevitable likelihood of employee movements and hiring opportunities. This goal clearly illustrates the guiding Amtrak principle of Excelling Together.
o	All transitions to be complete by end of Q4.",On Track,Active
339159,"Target Corporate Sales Ridership of +75% (+14,364 riders) vs FY21",Completed,Active
339160,Implement new corporate discount program (s),On Track,Deleted
339161,Increase number of NEW corporate accounts under contract,Completed,Active
339163,Prioritize sustainability message with corporate travelers,Completed,Active
339164,Capitalize on competitive market advantages,Completed,Active
338156,Collaborate with Key Project Partners and Finance on the implementation of project controls that mitigate risk that facilitates timely corrective action prior to monthly invoicing to maximize revenues.,On Track,Deleted
